server,bus1,bus2,bus3,bus4,bus5,cloud
-0.04818944903788295,-0.015901757397832866,-0.0444363880326511,-0.03703669502670849,-0.04933335306755058,-0.03297313228805118,-0.07262701463816705
-0.05195711435514159,-0.038124846981132096,-0.04687859887236744,-0.07832322424277921,-0.044205076087583076,-0.03570700645345687,-0.07713598949370683
-0.04974712756428898,-0.030240438906804057,-0.05929228133811646,-0.035878958122584355,-0.04258546914890269,-0.05416786790855108,-0.07376159778555408
-0.04844539563114534,-0.05264334792360597,-0.047832159088633114,-0.049221922067710845,-0.04778076844940582,-0.06749057446505961,-0.08184949079450221
-0.03959344536041397,-0.03020473742520049,-0.04383212849988149,-0.025343404656228138,-0.04536358958694801,-0.07030650454286985,-0.07165737615980193
-0.053945055271247586,-0.025943376824953356,-0.04129380339137849,-0.032464663198414415,-0.04075783510840943,-0.051519997551755535,-0.07327485471101751
-0.041087854326043484,-0.023305617488768457,-0.050225934506657834,-0.03142239886020882,-0.04308882994435671,-0.05459793614298125,-0.06159125515293028
-0.04896127498386673,-0.03985749058679016,-0.044142631966381726,-0.023544489823492748,-0.022649934131955127,-0.06196066892047548,-0.06728103086786322
-0.04708816408649591,-0.018938966602037213,-0.04836766934875672,-0.03219222961165713,-0.03107291365706438,-0.07181755665547543,-0.07125912253835327
-0.045053820961041914,-0.03695963555625977,-0.06899461159715022,-0.05492686342933501,-0.040581898097355996,-0.046751236638958894,-0.08763747998073189
-0.03681291687549897,-0.05123281398178661,-0.04875837748547572,-0.04873331451444793,-0.05726748247084022,-0.04282891706846038,-0.080419208445681
-0.03214270357284283,-0.019105357937464765,-0.039686249624417864,-0.04656805654316666,-0.05353077429834356,-0.03373770166996865,-0.06671975149545033
-0.036537588217019926,-0.0423741399634158,-0.030524791589379485,-0.03912455375970723,-0.04435898333045053,-0.059081720022773405,-0.06905947673978577
-0.05868081265878979,-0.02152746915731326,-0.05555554757639302,-0.05520116349664095,-0.035786702597832634,-0.018632870809287203,-0.060645170554928934
-0.044330059425701764,-0.033927651725910356,-0.062335984438580044,-0.03469986175109532,-0.04565770626901203,-0.042238681820478484,-0.07379527740433432
-0.0436772266589324,-0.045011189767828814,-0.044071454024384706,-0.02435203692842079,-0.056306008937388206,-0.06142497147783881,-0.07256056343044677
-0.0379885203354047,-0.012371843842294466,-0.04949641985574937,-0.036371412124712774,-0.03996108342416293,-0.03642415810868291,-0.06720140700961987
-0.04568406113324407,-0.029323358092219802,-0.04612565100444579,-0.052118159815397275,-0.06451993241945393,-0.04854855896031893,-0.0862033690507297
-0.039542031900824004,-0.0428073099144631,-0.03833998913889697,-0.040258813438780905,-0.03383997695783922,-0.04884448560975968,-0.07061928556456065
-0.041796340416865696,-0.031169456748339826,-0.02987489995923519,-0.030373032350360006,-0.04660094404150578,-0.020233740542876747,-0.06117072088896865
-0.04287961314786257,-0.03697795746471837,-0.01662555521404485,-0.02189858266655442,-0.05272752621582228,-0.033283859633018435,-0.0599068366541347
-0.035877848295426215,-0.05722146831605683,-0.03590537184453954,-0.042532220099497704,-0.043804636836327376,-0.05509938185116197,-0.08924432800633236
-0.017769752558485924,-0.024818207400368282,-0.021740044793947463,-0.027410961655558817,-0.020789325844932486,-0.03534692228226547,-0.06025860539573886
-0.023424755104221533,-0.053707928379394504,-0.06460226756172643,-0.038092784255786646,-0.052301482370017194,-0.0433509348626837,-0.08100334706003276
-0.016330908580209726,-0.020647022310829086,-0.032073249127078644,-0.024826245804640646,-0.04040233835376076,-0.02580177336216297,-0.04776966276371093
-0.022121902753090398,-0.03716297812337393,-0.06332174579028614,-0.052563669530646805,-0.026652882393372712,-0.05950239213357946,-0.04877890286095964
-0.04376832666511833,-0.051984458326057886,-0.040287643465306514,-0.04851173072634761,-0.033143776067269676,-0.05980601054003617,-0.05409219221479661
-0.035839941328677474,-0.04504951792793468,-0.0627718968713022,-0.04357835647653619,-0.06685345463033725,-0.05202134349899366,-0.03723707812188643
-0.03863621489379059,-0.038304770551851865,-0.04330548612155056,-0.04192242716584016,-0.028104293696162852,-0.03188099943881244,-0.07005097574780302
-0.03673633146142321,-0.053427362248099027,-0.02862880856072527,-0.02703616522592026,-0.030428802252768547,-0.04213524019289016,-0.07278550227892354
-0.042799311494574256,-0.038160085803932015,-0.01902972769033518,-0.0452937179666099,-0.04812441241461467,-0.042779079337404775,-0.07288686329057645
-0.018994832914552656,-0.03769695722978715,-0.03737798989967374,-0.03280949144551839,-0.022258751614442168,-0.02360215605433754,-0.0682268129397337
-0.04088644613265851,-0.03691212538448127,-0.030385233767961744,-0.03278060270651597,-0.007583589376332788,-0.02139831447173346,-0.07252133482516987
-0.04007765699662377,-0.016439889393425677,-0.025756395670283126,-0.03556830247344668,-0.016340262375727405,-0.0264723407388994,-0.054117354335096055
-0.03946951804419505,-0.02599643989811024,-0.03136678968198915,-0.05054625794789502,-0.034555487594279906,-0.028452914449815576,-0.06236258134570003
-0.03356718686131637,-0.03955187288009004,-0.026034899961349604,-0.038528704720431635,-0.013740569982774922,-0.03831815098181016,-0.07032664491344738
-0.03722908734042495,-0.04231446515586114,-0.06295746204437293,-0.05372799211554314,-0.03862317742887742,-0.07247881623837571,-0.0711022271391659
-0.0284022556654264,-0.020605070544503695,-0.04931257421024949,-0.028373106103951634,-0.02781184097677802,-0.044748309332270864,-0.05685363626417747
