server,bus1,bus2,bus3,bus4,bus5,cloud
-0.3397214444291168,-1.3640570666110856,-1.5999744639265752,-1.1769410960278441,-0.70483725823599,-0.41262400522617737,-0.18435743983392508
-0.20145434269747384,-0.20951737121854294,-0.23235706168921902,-0.04142219818289441,-0.17110885355538136,-0.1448799094058306,-0.15899057524874666
-0.1251779494300328,-0.14272319579833295,-0.16940283080054783,-0.06922632748915443,-0.14018470178860978,-0.07505948225498614,-0.15237969774876983
-0.004121985750592674,-0.08753878287041783,-0.01577401347053432,-0.08482714706787331,-0.05927390489577501,-0.042064593749236684,-0.1513213973157626
-0.06007892560162146,-0.12193288897865366,-0.04748518847908264,-0.0316852627852708,-0.1209802902355152,-0.12057507487226254,-0.1543485342519482
-0.0900494681654955,-0.08647288840529609,-0.10057629164670637,-0.08945692503547659,-0.09180249798349976,-0.06802486563350833,-0.142729101134926
-0.09269881217062399,-0.08852509583431623,-0.08373349688165033,-0.02086223047175095,-0.09249067270953357,-0.05556991142443185,-0.14522509629030467
-0.09880948811160312,-0.10795686116628068,-0.11055926670134655,-0.060352277827525974,-0.10371861118307585,-0.07409960174609347,-0.13497492806775863
-0.10691597504033472,-0.0914263562946251,-0.057291973591012756,-0.0310162291639975,-0.055341741700588136,-0.05786065829303103,-0.13772620548132045
-0.07125797372541191,-0.043455745703393556,-0.0726304598304395,-0.045889524825911694,-0.05891531570999142,-0.027387989537029055,-0.11467292309445301
-0.059557988203351744,-0.042210706887300865,-0.05296683198959649,-0.011447240419419587,-0.02881105505195933,-0.02994752236127852,-0.10063110611118466
-0.03651110179890168,-0.069631935018191,-0.027558929587268723,-0.05395287881152553,-0.0424607665481909,-0.06030041546408907,-0.1042390423738472
-0.05927414075188483,-0.07479653800417581,-0.07819504198340073,-0.028654747858500442,-0.041420177614864974,-0.02450972389965369,-0.12101111905387624
-0.061208944696726775,-0.037356548075907485,-0.04731626264760916,-0.020091678537167514,-0.04219341573178197,-0.04528912557260446,-0.1301442251574341
-0.07355652641864692,-0.04646408160745377,-0.06805382064349397,-0.03181841075354635,-0.05150128553247378,-0.029342252752450722,-0.1261787987198211
-0.06499073448794136,-0.03645532197724182,-0.05687931055361158,-0.028700014230586584,-0.05533297514270542,-0.05317722928005339,-0.11844448931973084
-0.0534879809643443,-0.03328277020139877,-0.04582779374442015,-0.020066245442417027,-0.03182955115043515,-0.016128966745440038,-0.11280667032660761
-0.026432802185162602,-0.042694898288007974,-0.026920162018202694,-0.009098649281229788,-0.014382797787373914,-0.023973165776292344,-0.10834685763409668
-0.04928306930179763,-0.023523114800878517,-0.049820193714885656,-0.020939893868136668,-0.025652150074231078,-0.018674002143082468,-0.11205430997940116
-0.04073557805533139,-0.0347433997713602,-0.027131650726995363,-0.0041043998291457745,-0.05605143092103596,-0.032218835810863794,-0.12917989056273255
-0.06638607864261917,-0.05849941223172058,-0.043958614095984214,-0.017581508745134936,-0.04681082753331499,-0.024995150152682454,-0.1177922089101706
-0.04074618696767145,-0.03837454267443652,-0.027847900831005055,-0.023515538597656902,-0.021851684301887282,-0.024556479910548535,-0.08973497808502519
-0.0620093551161699,-0.04244040510011877,-0.08281584723084251,-0.03848677510278575,-0.08287302206635572,-0.05743541680887911,-0.11172260881356129
-0.05206391020955731,-0.05420091178429959,-0.026276244270380052,-0.04630552750535404,-0.022567596508278776,-0.02923014873052145,-0.12305443089696039
-0.05088745546182938,-0.034199079701065054,-0.02951433246604272,-0.024351315365486844,-0.022736456673752743,-0.025736427456256688,-0.11423624130754366
-0.04406863348046183,-0.0256425543708945,-0.018447456040755133,-0.04191638234635113,-0.017202108591437927,-0.030033537493178067,-0.10621393057301072
-0.03266002548096379,-0.028063581888796194,-0.022987956912383235,-0.01186471431687317,-0.018592895598866253,-0.007912763498557391,-0.10814692289503078
-0.029576013132001464,-0.06969016192297971,-0.04413390641538386,-0.02053542146730898,-0.020971717918561745,-0.020257538445940786,-0.10300198609582688
-0.05633857929290402,-0.011130440965512552,-0.04053101833968813,-0.012116552183680181,-0.027679482506918224,-0.01592579508601336,-0.09274214265772394
-0.04056576305624408,-0.053151799526355216,-0.07264956948353887,-0.07746217556323064,-0.05237508911773156,-0.06789618051656637,-0.15794708875619226
-0.05388740372951625,-0.04665249666143628,-0.04532945872095896,-0.029055345792301165,-0.03816311564709798,-0.03444083495561144,-0.16024508650647004
-0.06151147443682633,-0.035384745292808696,-0.030024127733915485,-0.013902038443780292,-0.07195692485837558,-0.022792934826753805,-0.1259369312405773
-0.06208940295323244,-0.021920283821813283,-0.01906713115082867,-0.03880005418250316,-0.028880588319096595,-0.027365664459615916,-0.10375929575619222
-0.030935035343080907,-0.019512034781917563,-0.01699384920547515,-0.019343396642770905,-0.02254244705737528,-0.015719317380292322,-0.09453841404749211
-0.019162721287340558,-0.021751186902586293,-0.013874138677669566,-0.015003246536591061,-0.03770273346336102,-0.018785308821381755,-0.10277409639770695
-0.03570469704568781,-0.03328742716055699,-0.014856742690643226,-0.011426705823854098,-0.05525283772261882,-0.01637642657081511,-0.09910326188065299
-0.033749892710366686,-0.028873529425080507,-0.015827202375150513,-0.008485035505686103,-0.02663763631372315,-0.021953677291574065,-0.11604907944648565
-0.04205126006119221,-0.030966412678810572,-0.012512631499754899,-0.011457645117755946,-0.03347185526903341,-0.030452167643916273,-0.10306563633397288
-0.022726601601595293,-0.03072652210137859,-0.009252584853984227,-0.011658697981862925,-0.041264019561117526,-0.022857818266416103,-0.1016622414038489
-0.04186601383301839,-0.04231688082948637,-0.02238866175375258,-0.04309327200480401,-0.02535704595954125,-0.017166004591295584,-0.10184228790796676
-0.0562328733393451,-0.013092288109335652,-0.020685577187582557,-0.023094856584807755,-0.01996812697652036,-0.035238134990268594,-0.11051657887412374
-0.04918027120360156,-0.04058075558022996,-0.024964885912597153,-0.011892093681945182,-0.035474491661732166,-0.034248575080127346,-0.12005405427286688
-0.0719326944004099,-0.022745507138285395,-0.035058100735897185,-0.016898547092968813,-0.03702017597051914,-0.020712042695361244,-0.12999120194433986
-0.0487468958950134,-0.017689136705220442,-0.009213483726440354,-0.02339740193019111,-0.05588341579924819,-0.027804275052405993,-0.11043817703867011
-0.05215942357263082,-0.02532421385948018,-0.05949041265012808,-0.016252145454522134,-0.029321638496395228,-0.034112762365183034,-0.11984892254447656
-0.02649700441992544,-0.023996710414710517,-0.04228526139627498,-0.013534351824833667,-0.05843092807039899,-0.04802085383792765,-0.09895310768124572
-0.03403719884618834,-0.034816652543405206,-0.02681640633686238,-0.013584309420480683,-0.06932100497778393,-0.040654516291968985,-0.10664995476737785
-0.031094932857700996,-0.05134373477635204,-0.03735009645285877,-0.014369868974237683,-0.0322850138388867,-0.010219765772215207,-0.11067660507216613
-0.022602778116315222,-0.02767763300375868,-0.015406903473708069,-0.01721383234688925,-0.04782957708490519,-0.01745296452598665,-0.09960463833649162
-0.02328003739917442,-0.025601451941689488,-0.006111859496418857,-0.018902664446647916,-0.04556431687107032,-0.029219674488863732,-0.0982666042600508
-0.017948972592896725,-0.016720695115572417,-0.01748684736711929,-0.021410919202027534,-0.04711213116590526,-0.025811339185515966,-0.07806813986744801
-0.02030717604742949,-0.016319103047762108,-0.0250281766524553,-0.0024313072216180765,-0.0439632908587602,-0.016155387110883712,-0.08852501923772753
-0.027150607703733277,-0.011369892268055662,-0.014572014858237487,-0.009102410743582777,-0.03772183730857773,-0.012012236201878312,-0.10901000619941306
-0.01840614708340301,-0.037892884946786325,-0.006181141609245857,-0.009887175550421666,-0.04985524046888637,-0.01654293744752811,-0.08525042567576582
-0.036759444184436815,-0.027896156482887374,-0.01877706009478814,-0.008942458929321188,-0.04899645674189819,-0.032143140520097216,-0.07863150747000228
-0.03740308352283612,-0.0220506757988674,-0.007552312538613861,-0.0070490831988858065,-0.015694473511055344,-0.012721092602410135,-0.06394901944590861
-0.01653971282456012,-0.014172242490725863,-0.0015585637715710486,-0.01461416395191954,-0.008380393429232398,-0.017937304638904826,-0.06289053666908712
-0.023845586454627067,-0.02111571027014276,-0.006348138049285342,-0.024022911387890634,-0.01914137657695868,-0.013971261788340348,-0.06987097687143297
-0.012781241313604022,-0.020103194114086315,-0.014033955817708811,-0.016173908701873317,-0.020787727025932273,-0.016167717802182544,-0.07187764789132053
-0.013112213187839776,-0.031881489199719226,-0.01871464518603323,-0.01879046098255923,-0.01708533908413773,-0.015972768975603673,-0.08713850177490147
-0.021361540370220117,-0.04342282193893377,-0.012252275421263793,-0.018120756699890966,-0.018170054414166158,-0.0173640879219013,-0.08227103891049277
-0.03294373430858046,-0.041993090715231725,-0.02592999831469073,-0.01357582949257299,-0.01937529961752217,-0.01675810074041086,-0.09099865781371813
-0.023589298233914237,-0.039521592423355276,-0.010442412687333215,-0.02416179628091765,-0.00934337805876681,-0.010375369328003143,-0.0680887770023995
-0.027130614395085476,-0.02154030317528677,-0.005173172941410814,-0.024288922152860656,-0.01620633791947888,-0.007864813505252422,-0.06521064207926205
-0.013530616935265966,-0.05204614422234118,-0.0062585631954734594,-0.0171757807712316,-0.024333605725334936,-0.01664521997617469,-0.06560667004939111
-0.018440161081175237,-0.0553474711504313,-0.014604057240699011,-0.007975230294270334,-0.004837367344406086,-0.016462342864565514,-0.08085901431466842
-0.039036897914837096,-0.08459509316311263,-0.040407201392010254,-0.0316918513126699,-0.044556341908135594,-0.03338059962254078,-0.0722302840556826
-0.01516791815520516,-0.035487248626568026,-0.021465349362988922,-0.02799976278189022,-0.02684367275235004,-0.016547612996941505,-0.06882714744138149
-0.022604669339157175,-0.037280787278157396,-0.02299066193123891,-0.018545768898706533,-0.023949803069213405,-0.007079319703975557,-0.08239779341536531
-0.029107734156804402,-0.02747497792462001,-0.019983029642865687,-0.00827845133054689,-0.02933225276888594,-0.017242337949793064,-0.06550667019302223
-0.005456350804401077,-0.06553824856287578,-0.002519485925947769,-0.012720965158505244,-0.022594166550582932,-0.02449955386031525,-0.06698095908150684
-0.014426892537352336,-0.044644055714317406,-0.0007366823358302175,-0.0068643514575198634,-0.01715074438276633,-0.00246344035179726,-0.07634913109134256
-0.025746694848871907,-0.03842095979248218,-0.008220032697323083,-0.00846290002464149,-0.008987183293782473,-0.010593244920423113,-0.07269462707970212
-0.015296518186128913,-0.012836715665072659,-0.0026538235928859357,-0.004506135274362229,-0.005337179330689737,-0.024112500929926742,-0.06864626710746151
-0.01924987694377807,-0.030604401300458058,-0.009665877060755113,-0.014803738029619845,-0.011454874800037975,-0.03902157103251728,-0.06977279640119785
-0.025072371749293776,-0.03874131529761084,-0.0016188548856980263,-0.020701477696819542,-0.01489075109182066,-0.051618614032288554,-0.0790212017217301
-0.019169413926584642,-0.025172880884941455,-0.006449509925101898,-0.019333992575703826,-0.010977384518238346,-0.04950498617449658,-0.07761377215493785
-0.013441622855052616,-0.03416013155150149,-0.017394383692069797,-0.02645222887019136,-0.010973076491710641,-0.037210567357338915,-0.08292873944307634
-0.012581797450323194,-0.03875572739470063,-0.006306538538240167,-0.04051695295645037,-0.03487835108387959,-0.06361566610368058,-0.10679938683000083
-0.03288889021465981,-0.051474695799688594,-0.020341513733054435,-0.028006329297145575,-0.02966530571070166,-0.027676331229432163,-0.08248562246722858
-0.020003221664057755,-0.021273282893474223,-0.020775436411623705,-0.01572726556245871,-0.015062384551762224,-0.021383878095369045,-0.08776448913377932
