server,bus1,bus2,bus3,bus4,bus5,cloud
-0.8863085616832536,-1.239623909037299,-1.0046472726398412,-1.7198535790718412,-0.9896279436916148,-1.95292657112915,-0.19679189301792172
-0.15261788577348792,-0.07520450268478249,-0.11167740621252027,-0.034792460419599665,-0.07129685457851756,-0.046211268652495564,-0.19120383588226086
-0.0971310299908438,-0.07677820826388183,-0.0900090188646782,-0.12335640250398332,-0.0923970174615655,-0.09003042323249649,-0.1846445009939565
-0.05828648561094848,-0.0024234437239317695,-0.113863628836422,-0.030862438620255093,-0.08470404897307644,-0.10463687304901977,-0.17099795683284896
-0.027802423703066136,-0.025589564956626076,-0.05054505463730671,-0.09658591188614309,-0.05870874287747358,-0.07258113950887055,-0.12237950757129232
-0.1147916090632877,-0.05542034200856827,-0.043574615691167454,-0.08545838483596384,-0.03778986018570138,-0.053148836130995025,-0.11796759077613861
-0.09230742252917558,-0.11023765145330951,-0.12345520168855294,-0.17248552973882653,-0.0626209110902903,-0.11406949908031427,-0.10373797663439573
-0.06344987881716455,-0.09108613294516475,-0.054379239306245435,-0.1356414105431724,-0.05428581946854264,-0.07947563728420805,-0.11833906265972274
-0.0885584236336174,-0.10975180995488278,-0.09370342282909466,-0.15268150483100135,-0.08373721563443118,-0.08185510975522702,-0.13390952057686709
-0.09623298097380932,-0.05616688442693734,-0.09315410127184481,-0.14949095937844498,-0.09152363508345315,-0.1287971987311615,-0.14245818815580366
-0.0613820099906245,-0.06312619315433476,-0.09210249355955454,-0.12436070583313641,-0.08099529160867863,-0.10013203584936023,-0.11687004747608928
-0.051394743684684836,-0.04747861930311107,-0.0659698501820661,-0.04623153912961183,-0.059739472942284724,-0.11215094500542733,-0.09920339132890482
-0.032773636416174715,-0.06129629080409582,-0.03470487792207075,-0.06456020505536865,-0.027670881318126814,-0.05870497837256299,-0.09043524198804977
-0.04002365594148993,-0.04073421676418179,-0.042919485567352714,-0.04486711462677347,-0.04005279627678777,-0.06365250237871752,-0.1242444955491893
-0.06811259736574729,-0.05085317033595729,-0.06917004151038778,-0.07388113129177236,-0.06279810136968475,-0.07084765467426365,-0.09469382329207617
