server,bus1,bus2,bus3,bus4,bus5,cloud
-0.011699818543358215,-0.019028439057602264,-0.013287816169760566,-0.014257989584431915,-0.02539993632541858,-0.011729101167946414,-0.029612728228375025
-0.004465053951617817,-0.012548106313785288,-0.013078449756875844,-0.009510482442791273,-0.009400309891429074,-0.01161531009983907,-0.04470068060629504
-0.006289337231237224,-0.021295168357556796,-0.017144902363586727,-0.01677488248551565,-0.010609043290476213,-0.01990620260135619,-0.035819380996731875
-0.0018862135926651763,-0.010781296432438414,-0.011271118787964333,-0.007946387453637252,-0.000536377513227812,-0.004676405452838633,-0.049806281901703144
-0.0035957431599026946,-0.006861664031988053,-0.0139738586429376,-0.008131400554825438,-0.0020634289838740907,-0.0016528154231193167,-0.026087771644838206
-0.005442100461227967,-0.01587720143040722,-0.015145621031918187,-0.011460867847120599,-0.006927414966871599,-0.0017700437827813324,-0.013295547520187443
-0.005356496268021691,-0.008493231425198668,-0.012194784866301461,-0.013388703377878463,-0.0011086645334279256,-0.00862961585359069,-0.03718247251609579
-0.009493810978497995,-0.024463675751614008,-0.012761154616113334,-0.01980917792745293,-0.0091427818233155,-0.0014879231096724295,-0.022985681322968823
-0.0060202839634866685,-0.03103089587474695,-0.02444434457001958,-0.026290192553697203,-0.020371788596578445,-0.013762605130864627,-0.03900471054569786
-0.011258090798875959,-0.012001063346930593,-0.02219820757448704,-0.01827224327250426,-0.023120804237680523,-0.018628346092012568,-0.029780399227831815
-0.010496215547796133,-0.01966712576002593,-0.021044973936746505,-0.017029767145931574,-0.009351229915039904,-0.014591364995410642,-0.030085487196446697
-0.053020203359901846,-0.04370625632751789,-0.0765612341411795,-0.05918342699085493,-0.11248865670013036,-0.09704857137450403,-0.08291933081968018
-0.06413458370489747,-0.07238012970914437,-0.1019556069973895,-0.1099500199478586,-0.10782924886903744,-0.16753455593912034,-0.07594417228234843
-0.09245902262301021,-0.11309436306762502,-0.1186334603994617,-0.15228038160799323,-0.1978558894730516,-0.2527487598964842,-0.06736282468647455
-0.0847797179951942,-0.09862293911248908,-0.09104957487271696,-0.24119601418725067,-0.247754113051743,-0.28531391777692716,-0.10059961542121426
-0.09460051369819404,-0.11226520454448985,-0.08284264098114236,-0.2696639315315682,-0.34427983343981605,-0.280518009894163,-0.08740996483075397
-0.08162793750225074,-0.08696100363284319,-0.09542829795398904,-0.2911620303527287,-0.20725739214783745,-0.23037983716547566,-0.07814404553836805
-0.0586759132853363,-0.06991874064029352,-0.07725684118118126,-0.19013615939448847,-0.15486669925185192,-0.17106551428999983,-0.08051904444867973
-0.031118284083432673,-0.04703078504453003,-0.038102845192768936,-0.04512539687202568,-0.08692783063013704,-0.08598539883947247,-0.04872417047379437
-0.005415037253543566,-0.011641280085730855,-0.008661983351474447,-0.00955356431710981,-0.00571079985662659,-0.019084140942861903,-0.027714296258211406
-0.002235422919108407,-0.005702286507513555,-0.015635795530595728,-0.012439289101839127,-0.01547655703503799,-0.005232880829477037,-0.012035969828678746
-0.0027040926091456787,-0.006638640879989683,-0.010180771541924288,-0.008195915230471125,-0.003379609976893151,-0.0037752487529969965,-0.026569557961184435
-0.008475956902160029,-0.08234370158316931,-0.02324387262176889,-0.013698435486021659,-0.005569619233570659,-0.025253321102819564,-0.03217148641369475
-0.024963506101831973,-0.11206855107791386,-0.031404381843212065,-0.0162289080571372,-0.04852759349227085,-0.04248499583764589,-0.02027817669880625
-0.013666146775767017,-0.05450294048096185,-0.019643173701252018,-0.021888039512700335,-0.013371117435914195,-0.01580986632286312,-0.019965074596235824
-0.029198916504013107,-0.4196437658864724,-0.012015836812172912,-0.03177062593542582,-0.03663011863965472,-0.03352960785208979,-0.022400666065513046
-0.09297419314269019,-0.43131605304467974,-0.11370399863611715,-0.5146482082714353,-0.4480263347098665,-0.4846098243188309,-0.09207106692429881
-0.07763388794355044,-0.1221354430092567,-0.04563720391311929,-0.0708426287578199,-0.10306288288224437,-0.1225620144527817,-0.0799433061884902
-0.0714804265981064,-0.07603154303372016,-0.09578942065067704,-1.0119109064960572,-1.012911892568338,-0.9114034888533598,-0.08853291352847999
-0.06221633562567855,-0.0777562253311882,-0.07769450255810494,-1.1204401933224477,-1.158307930048955,-1.163609525944183,-0.07627139280754179
-0.06759582511677201,-0.07972035115939578,-0.053234517350675754,-0.8216883370424656,-0.7407873074079264,-0.8132432069888857,-0.05866718879686011
-0.06344511499131751,-0.0607015075960608,-0.06348210236672584,-0.7438646767096296,-0.6049270351797534,-0.6092928520773628,-0.06278355727057804
-0.04580416814945087,-0.0530189390651261,-0.055126399905948587,-0.163426366749976,-0.19625536627622017,-0.1132324474901582,-0.053206630810550666
-0.04031751819431078,-0.05551035025251596,-0.06103799079244297,-0.40720153485752114,-0.40637218159648225,-0.3547351875699665,-0.05894088845129592
-0.018997867721878187,-0.03196336805706466,-0.03865776278693382,-0.0701735637222409,-0.11532823844745031,-0.05806361524058678,-0.021597968867183716
-0.007673477876715567,-0.020057759575107338,-0.01353652737204124,-0.06035136412365005,-0.03601171330544208,-0.016298761670534467,-0.028619312223272103
-0.0018285980135941482,-0.009657325320268192,-0.0026912765122938213,-0.0009463962175341738,-0.01714131639794611,-0.004155087225919587,-0.004564250992395573
-0.00555496668682365,-0.0020571876636111754,-0.04281845974534887,-0.04019754675959856,-0.01866280915117421,-0.029517043412375193,-0.008324270193480735
-0.008020147826647304,-0.004030446223135142,-0.10146553367483802,-0.07671782759662632,-0.008073766706769611,-0.057438551141993775,-0.04004026061411946
-0.0017710713023696306,-0.003763731392199219,-0.15542216494818056,-0.09875098958126396,-0.009329771778211076,-0.02358706649169227,-0.06202830720953911
-0.003794834128953206,-0.005594317947906966,-0.11816894839907652,-0.09003040434679838,-0.008606436999894208,-0.04151785644349222,-0.04952675963067661
-0.0034139747753251203,-0.0028300083944754477,-0.06265177587338104,-0.06461986513634957,-0.00529982389013192,-0.04772875144638926,-0.026169129778440638
-0.004531703918318168,-0.004357168770269521,-0.16000572369581448,-0.12100227178666172,-0.002209556861929259,-0.03568983084359746,-0.02081213682670325
-0.002288641314640816,-0.0059004365397477155,-0.14393555553639956,-0.1120256359467382,-0.005594186560114296,-0.022314587382666284,-0.04054939665868981
-0.0024144387750563434,-0.005120407294444472,-0.1564671617427933,-0.11181415982004354,-0.009875341567307964,-0.009522808642151279,-0.05947631246934626
-0.01582264093355069,-0.008436994244223438,-0.18773009487077585,-0.07403210077305661,-0.011255156524576716,-0.01912622624008472,-0.011301324122639927
-0.018005456946279714,-0.009594605898733349,-0.1717520329368855,-0.1114737816187212,-0.005167503817651715,-0.043239077347276736,-0.020241560500343404
-0.005831457460373207,-0.013673982961304992,-0.08358750503701262,-0.026062720180229624,-0.015403915628693617,-0.006169224232915148,-0.004180749576911884
-0.004670547056261028,-0.010304211479849099,-0.02988798827286472,-0.011089226388805601,-0.021559931647654507,-0.003533148971329241,-0.005624445466494872
-0.005271276634958903,-0.009262341188902139,-0.06396182249371887,-0.02267219715304449,-0.012167021641714989,-0.011075013418356183,-0.006575244105085885
-0.007056138444361734,-0.00720134639141365,-0.019398667887130364,-0.03512965459258701,-0.012784129088107202,-0.017812613318481274,-0.007618053094551276
-0.0073286293426626245,-0.006003118596427851,-0.03155053422259693,-0.04203419503591588,-0.01651831027691939,-0.02477386448712302,-0.00661172787635612
-0.009401834787811375,-0.00362241020933909,-0.07863194011645398,-0.0861300281945724,-0.005225619597908105,-0.04247083043695185,-0.028674119055603353
-0.0026834177145752197,-0.003441854633235624,-0.13617046476317102,-0.0954376503177075,-0.00456174264417724,-0.033507425090609666,-0.05171096431138818
-0.0024002543488402905,-0.007046091976375811,-0.1825400072610682,-0.13413420390208947,-0.003714436530967536,-0.0328489011796589,-0.02434105667484714
-0.0019281637818263466,-0.006759116275832433,-0.1804303807833918,-0.11592001851651156,-0.009637241907691673,-0.014565071054472875,-0.03529387207384128
-0.006871607779366828,-0.0032996020230092087,-0.1614814029031256,-0.11836124122952273,-0.002544500958794992,-0.036762086597723745,-0.0234998223635896
-0.006650753562110295,-0.010057560056696422,-0.45747810408744777,-0.18481740916588024,-0.00134768860039544,-0.019817845533949045,-0.021992228109321374
-0.011408690997365793,-0.010278250472614707,-0.48995636114850577,-0.17407067952183208,-0.0005192196698727347,-0.028555806533918832,-0.032208790078091236
-0.02319684741067011,-0.016840330056998365,-0.2082177208796223,-0.07379485393231713,-0.04312459621931442,-0.042597678106002394,-0.03295732381889928
-0.013301943310229082,-0.009566993199692132,-0.45136694759770407,-0.08317720730179808,-0.00880942370078074,-0.016713101768200716,-0.013620848890669354
-0.054916705585312385,-0.05565305385094044,-0.810727922641382,-0.3588806028595758,-0.48918004434761264,-0.26892331918245144,-0.06324721055851727
-0.03490271052217803,-0.06467900648004335,-0.07732983730295284,0,0,0,-0.047081121828023126
-0.031130233105576444,-0.04587961993032233,-0.05612639884896053,0,0,0,-0.041967797549910285
-0.03174807268177485,-0.017591327315596716,-0.06365005472211897,-0.1028426619454146,-0.20735759291654465,-0.07651157743640354,-0.0361743829801538
-0.00922890755821612,-0.0044010879578738355,-0.013082722563975305,-0.0057636736400775756,-0.04292690277675281,-0.010330735334320466,-0.01899548322695304
