server,bus1,bus2,bus3,bus4,bus5,cloud
-0.32170036849736827,-0.8159441759332491,-1.220484096685218,-0.7290638134672489,-0.27577908356986236,-0.49973268909162527,-0.21049538345182087
-0.028721991218481523,-0.12381583182319536,-0.11887660297200703,-0.11625770824526978,-0.21054551096941815,-0.1070693304975652,-0.19625589109609254
-0.09413291992505647,-0.06919479475296672,-0.15500315298846534,-0.07912040628440242,-0.2151021394120341,-0.24119682692794794,-0.15237987233789826
-0.06445469909969578,-0.039994286460860035,-0.1687674081446236,-0.08390360056961824,-0.1276022213981483,-0.14779377196104299,-0.14288347194039128
-0.05985267741492292,-0.03207625135798988,-0.10428425006212756,-0.0637510939348029,-0.15099225318755002,-0.16282109532133088,-0.13500554971056178
-0.08187506099548478,-0.04779995240424575,-0.11273596854969238,-0.06739048113956453,-0.1911258352653206,-0.15691392100775037,-0.12554998231269468
-0.03235424810060967,-0.083419435129945,-0.07581445710221553,-0.04665606651212302,-0.1580579926078474,-0.1306813889609957,-0.10674384269238668
-0.0531686697843113,-0.05238627264873239,-0.10712421630505511,-0.06586305559898904,-0.15978572560550547,-0.15837569470961593,-0.10554735447387364
-0.03817572719921864,-0.060917278241528906,-0.06606531035439173,-0.0807199374480323,-0.12804662764767782,-0.13953463281738587,-0.11274468824428263
-0.059130696745970886,-0.09232251628218173,-0.11967384557123337,-0.09965670377310495,-0.13291535183746236,-0.14233707395435383,-0.1163530553260058
-0.027240051683889755,-0.06124078633189397,-0.08883571007779126,-0.04596904687993283,-0.09463298314382346,-0.1279212913789766,-0.1134933264468657
-0.06846372548783597,-0.06197048792404466,-0.12773817212946986,-0.06666009562394713,-0.15000511572967648,-0.11648531393936815,-0.10369183631965663
-0.05256030085636766,-0.035633955122068114,-0.06416009263502709,-0.11600464768225308,-0.13972869778809088,-0.09960373707087931,-0.11490244068236086
-0.06196343129605107,-0.06006968702928539,-0.08261078541166973,-0.11731748388677618,-0.11908207970985335,-0.11627236221882331,-0.13502107721374929
-0.03988144791039486,-0.08809271570198268,-0.07217228602440365,-0.07280748440886448,-0.10406263091123401,-0.11362728536220296,-0.11950794933612392
-0.04193433274683945,-0.05846226684176382,-0.0732894676471156,-0.062086324731624405,-0.08789814000623569,-0.10246317947290531,-0.10419189840452973
-0.05056439006194522,-0.0638965277534669,-0.08031789520766704,-0.07739253309475048,-0.09182098762105216,-0.12342541301418364,-0.09292059569764988
-0.058869948535361594,-0.059808520172522535,-0.058621062801396354,-0.06484515090194344,-0.10047493055156605,-0.11495248476142439,-0.0903208189434787
-0.0397971676631509,-0.06464852503673901,-0.04877023074280295,-0.0778166320799606,-0.0805869324725074,-0.08955087029304115,-0.09699455690951153
-0.052954632411096256,-0.06407850163917807,-0.09564260359866936,-0.06776022256095611,-0.08816929404988842,-0.06976437441739623,-0.13145778887937282
-0.027910912939908154,-0.07037296248627883,-0.0471471112688017,-0.054514198496944465,-0.09548157162370269,-0.08570557327718804,-0.11774548929886462
-0.040277709009736144,-0.07096331530752756,-0.04177797120750238,-0.06570685135676053,-0.09516811879067828,-0.10914730748436803,-0.09749328094682753
-0.0374642984797959,-0.049458594109806936,-0.08565610524124227,-0.04767246843800312,-0.08554427086140307,-0.08618989318701092,-0.09566405370051755
-0.034096926674224454,-0.045826202791763145,-0.06861802153880117,-0.06239735041153153,-0.07747661123296717,-0.08319801766968739,-0.082266049573273
-0.017435818734918257,-0.06846449081082324,-0.05574738574423211,-0.06084435910499765,-0.07403192843884988,-0.08672326303807844,-0.07951208739632466
-0.049724156723617144,-0.08299105623011524,-0.03282576245739113,-0.06770365038221542,-0.048620639820772624,-0.06735626209369466,-0.08388171081807469
-0.025132193079256876,-0.04658976167221463,-0.0408845111470377,-0.0573883296833653,-0.052124815329060395,-0.05386362584847033,-0.06998290609361424
-0.01879116309045558,-0.02794045662948764,-0.04829592167818838,-0.02824973421385402,-0.05812515576209118,-0.04932042923504385,-0.0789666435530502
-0.022602272690999178,-0.05307096895481562,-0.060383661962769765,-0.05317922241349224,-0.0686618670961445,-0.06022815609039023,-0.06926869858740979
