server,bus1,bus2,bus3,bus4,bus5,cloud
-0.019690171009294787,-0.10628354416048413,-0.024358439874738316,-0.027441711930093083,-0.03846777834885535,-0.007503769989938236,-0.1069732304820117
-0.03571505497872765,-0.07551826511987238,-0.029814990614615042,-0.016292209695073057,-0.03946100196350409,-0.04129753097799577,-0.09270747779388352
-0.034507511385699956,-0.05053497254684883,-0.03229796406231885,-0.019079867707070226,-0.037198996262586374,-0.05244512209263157,-0.0960601553203768
-0.025734966324139623,-0.04456021727678795,-0.023596741025358917,-0.009212917973111372,-0.005860432777576583,-0.03857393202238781,-0.08234280404469324
-0.014243181597612137,-0.04772219976157486,-0.009961420744740705,-0.029800275111479757,-0.013497609326387982,-0.04273463235914306,-0.09686511432580802
-0.019558906224728338,-0.0631293549454823,-0.02062254301171319,-0.01891359870348452,-0.0192235417476663,-0.039398646955992364,-0.11416682201780948
-0.04100111582412892,-0.07490686541652804,-0.027106743545927882,-0.027620350045559947,-0.046778959788434715,-0.06804539882768716,-0.0941062444105973
-0.014817336564567029,-0.06858614831192364,-0.031963287498157744,-0.01029347785750925,-0.042898834825454056,-0.03826477145985241,-0.10816843471141652
-0.00942324655352764,-0.04961948144298642,-0.015002636471431524,-0.009812086224206814,-0.02941254033592096,-0.03481777645128228,-0.08623282064155023
-0.016101215037176642,-0.06471095965064427,-0.012487709681514698,-0.02306920321543894,-0.01828335149172333,-0.0423986194582311,-0.07816141010439999
-0.02222737651492611,-0.0618921536657875,-0.008074006699271752,-0.020644946451868314,-0.007535385609438298,-0.015097546818046816,-0.07370853786336835
-0.01619850861763212,-0.10054015734716489,-0.007165093941396583,-0.00657250071886477,-0.009701301261767907,-0.011458531502365418,-0.07528406891555145
-0.013075615707753065,-0.06673602621425674,-0.014629939509766278,-0.019502901996534733,-0.007579439312297773,-0.014085349709539842,-0.07671299935417203
-0.01929172582954725,-0.06347336591247969,-0.01558159238121262,-0.013773054142393963,-0.01882252947133099,-0.010664609664713037,-0.07656552448483246
-0.025459112048590818,-0.07948047156203347,-0.00991069203720777,-0.011694931885850229,-0.0054560086499752134,-0.0006235839279719866,-0.10102409391676422
-0.026387163078095664,-0.05750971223432252,-0.005705298733409779,-0.0186120202633994,-0.025786307392124255,-0.04493575949677603,-0.0808981743246128
-0.03789922634954558,-0.07590660562150033,-0.024973425220539944,-0.015117488896191512,-0.033777803711131586,-0.02091736366162109,-0.07748506914351101
-0.02090793037255678,-0.06911375401335604,-0.013585217685887729,-0.007955686868895851,-0.009971606857196636,-0.012038355534117655,-0.07597148269587402
-0.01166867926577956,-0.0969104420734505,-0.009631619504416832,-0.012223384185068216,-0.011606731754527328,-0.008042620930647374,-0.06577790673650627
-0.019166977221472783,-0.0649547041681005,-0.00642031068048081,-0.007568766083777569,-0.005416392939212192,-0.01284889043768208,-0.054417739267268804
-0.006471387643091922,-0.08268768193580478,-0.008390229827522173,-0.008139155129187779,-0.02168203975120849,-0.009810637694728595,-0.07554913583419136
-0.017645116975488893,-0.08104955281224886,-0.023320696382818182,-0.0198627356163507,-0.017762652283505338,-0.02228891998499244,-0.07245624447152535
-0.03249107515158601,-0.09466112992202302,-0.009599517919100633,-0.0363914152891661,-0.02581914174863232,-0.029756241210417676,-0.08448012794273681
-0.029327802307632565,-0.09087752573094214,-0.018971937959846454,-0.013650408202118889,-0.02777167460823859,-0.010168228963869853,-0.06346873628220322
-0.01118756473794361,-0.06874589365864783,-0.007617477012603881,-0.006268520915655479,-0.012107058231772093,-0.007125364262685173,-0.07365286706943051
-0.018622136477445646,-0.0851650839715471,-0.011096469796886636,-0.0025208495905650686,-0.015076333662784092,-0.014555199523334958,-0.08191565248381381
-0.036917843810394674,-0.05435251236208978,-0.005192878526776488,-0.007398347459460043,-0.011376654488967696,-0.027530027677786298,-0.06800800597664375
-0.01331209079845595,-0.10757648207433515,-0.015121117497431627,-0.01584662045843262,-0.017631841993437845,-0.02688348382374838,-0.07647997158490759
-0.009255804278709912,-0.09469101340325413,-0.016356206338440777,-0.01829750575621313,-0.023034520375522727,-0.022834425626611646,-0.07619754418077762
